graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.3510204081632653,sequential_ollama/qwen3.5:27b_w_interests,
0.0,avg_clustering_coef,0.835788023660281,sequential_ollama/qwen3.5:27b_w_interests,
0.0,prop_nodes_lcc,1.0,sequential_ollama/qwen3.5:27b_w_interests,
0.0,radius,0.7668666559059943,sequential_ollama/qwen3.5:27b_w_interests,
0.0,diameter,1.0224888745413259,sequential_ollama/qwen3.5:27b_w_interests,
0.0,avg_shortest_path,0.5715504137487126,sequential_ollama/qwen3.5:27b_w_interests,
0.0,modularity,0.4953272038939967,sequential_ollama/qwen3.5:27b_w_interests,
1.0,density,0.3616326530612245,sequential_ollama/qwen3.5:27b_w_interests,
1.0,avg_clustering_coef,0.8800106170597622,sequential_ollama/qwen3.5:27b_w_interests,
1.0,prop_nodes_lcc,1.0,sequential_ollama/qwen3.5:27b_w_interests,
1.0,radius,0.7668666559059943,sequential_ollama/qwen3.5:27b_w_interests,
1.0,diameter,1.2781110931766573,sequential_ollama/qwen3.5:27b_w_interests,
1.0,avg_shortest_path,0.5671683185721068,sequential_ollama/qwen3.5:27b_w_interests,
1.0,modularity,0.5036739040708487,sequential_ollama/qwen3.5:27b_w_interests,
2.0,density,0.356734693877551,sequential_ollama/qwen3.5:27b_w_interests,
2.0,avg_clustering_coef,0.8576283557231867,sequential_ollama/qwen3.5:27b_w_interests,
2.0,prop_nodes_lcc,1.0,sequential_ollama/qwen3.5:27b_w_interests,
2.0,radius,0.5112444372706629,sequential_ollama/qwen3.5:27b_w_interests,
2.0,diameter,1.0224888745413259,sequential_ollama/qwen3.5:27b_w_interests,
2.0,avg_shortest_path,0.5621602097988433,sequential_ollama/qwen3.5:27b_w_interests,
2.0,modularity,0.497842581780289,sequential_ollama/qwen3.5:27b_w_interests,
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,28
0.0,degree_centrality,0.44897959183673464,sequential_ollama/qwen3.5:27b_w_interests,10
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,5
0.0,degree_centrality,0.4081632653061224,sequential_ollama/qwen3.5:27b_w_interests,34
0.0,degree_centrality,0.44897959183673464,sequential_ollama/qwen3.5:27b_w_interests,13
0.0,degree_centrality,0.36734693877551017,sequential_ollama/qwen3.5:27b_w_interests,4
0.0,degree_centrality,0.4081632653061224,sequential_ollama/qwen3.5:27b_w_interests,46
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,31
0.0,degree_centrality,0.26530612244897955,sequential_ollama/qwen3.5:27b_w_interests,29
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,22
0.0,degree_centrality,0.3877551020408163,sequential_ollama/qwen3.5:27b_w_interests,32
0.0,degree_centrality,0.3877551020408163,sequential_ollama/qwen3.5:27b_w_interests,42
0.0,degree_centrality,0.44897959183673464,sequential_ollama/qwen3.5:27b_w_interests,38
0.0,degree_centrality,0.3877551020408163,sequential_ollama/qwen3.5:27b_w_interests,15
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,8
0.0,degree_centrality,0.44897959183673464,sequential_ollama/qwen3.5:27b_w_interests,11
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,7
0.0,degree_centrality,0.3469387755102041,sequential_ollama/qwen3.5:27b_w_interests,37
0.0,degree_centrality,0.44897959183673464,sequential_ollama/qwen3.5:27b_w_interests,44
0.0,degree_centrality,0.26530612244897955,sequential_ollama/qwen3.5:27b_w_interests,27
0.0,degree_centrality,0.3877551020408163,sequential_ollama/qwen3.5:27b_w_interests,49
0.0,degree_centrality,0.22448979591836732,sequential_ollama/qwen3.5:27b_w_interests,20
0.0,degree_centrality,0.32653061224489793,sequential_ollama/qwen3.5:27b_w_interests,26
0.0,degree_centrality,0.12244897959183673,sequential_ollama/qwen3.5:27b_w_interests,0
0.0,degree_centrality,0.44897959183673464,sequential_ollama/qwen3.5:27b_w_interests,41
0.0,degree_centrality,0.3061224489795918,sequential_ollama/qwen3.5:27b_w_interests,16
0.0,degree_centrality,0.32653061224489793,sequential_ollama/qwen3.5:27b_w_interests,24
0.0,degree_centrality,0.3061224489795918,sequential_ollama/qwen3.5:27b_w_interests,1
0.0,degree_centrality,0.4081632653061224,sequential_ollama/qwen3.5:27b_w_interests,9
0.0,degree_centrality,0.24489795918367346,sequential_ollama/qwen3.5:27b_w_interests,40
0.0,degree_centrality,0.36734693877551017,sequential_ollama/qwen3.5:27b_w_interests,25
0.0,degree_centrality,0.2857142857142857,sequential_ollama/qwen3.5:27b_w_interests,43
0.0,degree_centrality,0.3877551020408163,sequential_ollama/qwen3.5:27b_w_interests,19
0.0,degree_centrality,0.3469387755102041,sequential_ollama/qwen3.5:27b_w_interests,21
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,33
0.0,degree_centrality,0.4081632653061224,sequential_ollama/qwen3.5:27b_w_interests,30
0.0,degree_centrality,0.36734693877551017,sequential_ollama/qwen3.5:27b_w_interests,47
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,35
0.0,degree_centrality,0.42857142857142855,sequential_ollama/qwen3.5:27b_w_interests,17
0.0,degree_centrality,0.2857142857142857,sequential_ollama/qwen3.5:27b_w_interests,6
0.0,degree_centrality,0.14285714285714285,sequential_ollama/qwen3.5:27b_w_interests,23
0.0,degree_centrality,0.4081632653061224,sequential_ollama/qwen3.5:27b_w_interests,36
0.0,degree_centrality,0.3469387755102041,sequential_ollama/qwen3.5:27b_w_interests,12
0.0,degree_centrality,0.4081632653061224,sequential_ollama/qwen3.5:27b_w_interests,48
0.0,degree_centrality,0.2857142857142857,sequential_ollama/qwen3.5:27b_w_interests,2
0.0,degree_centrality,0.4693877551020408,sequential_ollama/qwen3.5:27b_w_interests,18
0.0,degree_centrality,0.3877551020408163,sequential_ollama/qwen3.5:27b_w_interests,45
0.0,degree_centrality,0.08163265306122448,sequential_ollama/qwen3.5:27b_w_interests,14
0.0,degree_centrality,0.08163265306122448,sequential_ollama/qwen3.5:27b_w_interests,39
0.0,degree_centrality,0.061224489795918366,sequential_ollama/qwen3.5:27b_w_interests,3
0.0,betweenness_centrality,0.004431681026118142,sequential_ollama/qwen3.5:27b_w_interests,28
0.0,betweenness_centrality,0.027382799844119888,sequential_ollama/qwen3.5:27b_w_interests,10
0.0,betweenness_centrality,0.0030404465991694307,sequential_ollama/qwen3.5:27b_w_interests,5
0.0,betweenness_centrality,0.000923889855087334,sequential_ollama/qwen3.5:27b_w_interests,34
0.0,betweenness_centrality,0.004833684776336178,sequential_ollama/qwen3.5:27b_w_interests,13
0.0,betweenness_centrality,0.0005604431943717657,sequential_ollama/qwen3.5:27b_w_interests,4
0.0,betweenness_centrality,0.01866508549441591,sequential_ollama/qwen3.5:27b_w_interests,46
0.0,betweenness_centrality,0.0038256319825690985,sequential_ollama/qwen3.5:27b_w_interests,31
0.0,betweenness_centrality,4.724111866969009e-05,sequential_ollama/qwen3.5:27b_w_interests,29
0.0,betweenness_centrality,0.0027171280322540814,sequential_ollama/qwen3.5:27b_w_interests,22
0.0,betweenness_centrality,0.0024614129726733976,sequential_ollama/qwen3.5:27b_w_interests,32
0.0,betweenness_centrality,0.0008199593940140157,sequential_ollama/qwen3.5:27b_w_interests,42
0.0,betweenness_centrality,0.004833684776336178,sequential_ollama/qwen3.5:27b_w_interests,38
0.0,betweenness_centrality,0.0006069201184747403,sequential_ollama/qwen3.5:27b_w_interests,15
0.0,betweenness_centrality,0.0038256319825690985,sequential_ollama/qwen3.5:27b_w_interests,8
0.0,betweenness_centrality,0.004833684776336178,sequential_ollama/qwen3.5:27b_w_interests,11
0.0,betweenness_centrality,0.29364470776102847,sequential_ollama/qwen3.5:27b_w_interests,7
0.0,betweenness_centrality,0.014127500466509757,sequential_ollama/qwen3.5:27b_w_interests,37
